Category	ID	Name	PValue	QValueFDRBY	QValueFDRBH	QValueBonferroni	TotalGenes	GenesInTerm	GenesInQuery	GenesInTermInQuery	Source	URL	Genes
GeneOntologyMolecularFunction	GO:0005201	extracellular matrix structural constituent	3.9888881689718e-09	2.06855483219981e-05	2.88795503433559e-06	2.88795503433559e-06	19963	195	185	14	 	 	LAMB4|LAMA5|OGN|FGL2|SLIT2|THBS4|MGP|HMCN1|MUC17|PRELP|PODN|ELN|TNXB|FBN3
GeneOntologyMolecularFunction	GO:0005198	structural molecule activity	5.89478146719751e-08	0.000152845582179814	2.1339108911255e-05	4.267821782251e-05	19963	892	185	27	 	 	KRT4|LAMB4|KRT7|KRT13|MYH11|SORBS2|ANK2|MAP2|SYNM|LAMA5|OGN|PGM5|FGL2|MAGI2|SLIT2|DES|PI3|THBS4|MGP|HMCN1|MUC17|PRELP|HSPB6|PODN|ELN|TNXB|FBN3
GeneOntologyMolecularFunction	GO:0008201	heparin binding	3.20628082042147e-07	0.000554236953884655	7.73782437995049e-05	0.000232134731398515	19963	197	185	12	 	 	SFRP1|CXCL13|SMOC2|RSPO3|SLIT2|THBS4|PRELP|CCL2|LTF|MMP7|TNXB|FGFBP1
GeneOntologyMolecularFunction	GO:1901681	sulfur compound binding	2.50442115628518e-06	0.00324685242180687	0.000453300229287618	0.00181320091715047	19963	329	185	14	 	 	SFRP1|CXCL13|SMOC2|HNF4A|RSPO3|SLIT2|THBS4|PRELP|CCL2|LTF|GREM1|MMP7|TNXB|FGFBP1
GeneOntologyMolecularFunction	GO:0019900	kinase binding	8.29044477118769e-06	0.00801951160093865	0.00111962170595274	0.00600228201433988	19963	952	185	24	 	 	BCL2L14|HDAC4|ANK2|RHOD|MAP2|PPP1R9A|GATA6|XBP1|RICTOR|NBEA|SORBS1|JAKMIP3|CAV1|JAKMIP2|CCNB1|TFRC|EGFR|FZD5|UNC5C|PRKAR2B|LRBA|TP53|FAM83A|SFN
GeneOntologyMolecularFunction	GO:0005539	glycosaminoglycan binding	9.2786329222603e-06	0.00801951160093865	0.00111962170595274	0.00671773023571645	19963	272	185	12	 	 	SFRP1|CXCL13|SMOC2|RSPO3|SLIT2|THBS4|PRELP|CCL2|LTF|MMP7|TNXB|FGFBP1
GeneOntologyMolecularFunction	GO:0044877	protein-containing complex binding	2.03156423966363e-05	0.0150503880023855	0.00210121787073781	0.0147085250951647	19963	1726	185	34	 	 	HNF1B|MYH11|SFRP2|ANK2|PDGFA|SYNM|SYNE1|PPP1R9A|CFTR|LAMA5|RICTOR|SORBS1|CAV1|PFKP|HNF4A|GFRA1|CCNB1|TFRC|TG|MAGI2|COLEC12|THBS4|IGF1|EGFR|FZD5|PRKAA2|KCNMA1|SMARCA4|PODN|MMP3|IL1B|TNXB|DYNC1I1|TP53
GeneOntologyMolecularFunction	GO:0019901	protein kinase binding	4.63497979115016e-05	0.0297059556640554	0.00414731400271974	0.0335572536879271	19963	855	185	21	 	 	BCL2L14|HDAC4|ANK2|RHOD|MAP2|PPP1R9A|GATA6|XBP1|RICTOR|NBEA|SORBS1|CAV1|CCNB1|TFRC|FZD5|UNC5C|PRKAR2B|LRBA|TP53|FAM83A|SFN
GeneOntologyMolecularFunction	GO:0030546	signaling receptor activator activity	5.15550083211018e-05	0.0297059556640554	0.00414731400271974	0.0373258260244777	19963	546	185	16	 	 	SFRP2|PDGFA|GDF15|CXCL13|OGN|TG|SLIT2|THBS4|IGF1|EGFR|CCL2|GREM1|CCL20|CCL21|IL1A|IL1B
GeneOntologyMolecularFunction	GO:0015655	alanine:sodium symporter activity	8.62176903226741e-05	0.0447107094466491	0.0062421607793616	0.0624216077936161	19963	2	185	2	 	 	SLC38A1|SLC38A2
GeneOntologyMolecularFunction	GO:0005102	signaling receptor binding	0.000127973642169031	0.0591432771850894	0.00825712340011517	0.0926529169303781	19963	1813	185	33	 	 	SFRP1|SFRP2|PDGFA|GDF15|S100A14|CXCL13|LAMA5|SORBS1|CAV1|DLL1|HNF4A|OGN|CREBBP|GFRA1|CCNB1|FGL2|TG|MAGI2|RSPO3|SLIT2|THBS4|IGF1|EFNA3|CCL2|C3|GREM1|CCL20|CCL21|IL1A|IL1B|TNXB|NXPH4|TP53
GeneOntologyMolecularFunction	GO:0048018	receptor ligand activity	0.000147578377116493	0.0591432771850894	0.00825712340011517	0.106846745032341	19963	536	185	15	 	 	SFRP2|PDGFA|GDF15|CXCL13|OGN|TG|SLIT2|THBS4|IGF1|CCL2|GREM1|CCL20|CCL21|IL1A|IL1B
GeneOntologyMolecularFunction	GO:0030545	signaling receptor regulator activity	0.000148263265471681	0.0591432771850894	0.00825712340011517	0.107342604201497	19963	598	185	16	 	 	SFRP2|PDGFA|GDF15|CXCL13|OGN|TG|SLIT2|THBS4|IGF1|EGFR|CCL2|GREM1|CCL20|CCL21|IL1A|IL1B
GeneOntologyMolecularFunction	GO:0017147	Wnt-protein binding	0.000209573971224383	0.077629087984192	0.0108379682261752	0.151731555166453	19963	32	185	4	 	 	SFRP1|SFRP2|SFRP4|FZD5
GeneOntologyMolecularFunction	GO:0001221	transcription coregulator binding	0.000267509469743956	0.0907030001057986	0.012663245939017	0.193676856094624	19963	135	185	7	 	 	HNF1B|GATA6|HNF4A|CREBBP|NR5A2|SMARCA4|TP53
GeneOntologyMolecularFunction	GO:0004497	monooxygenase activity	0.000279850738983801	0.0907030001057986	0.012663245939017	0.202611935024272	19963	136	185	7	 	 	CYP1B1|FMO2|PTGIS|EGFR|AKR1C3|CYP4F11|SFN
GeneOntologyMolecularFunction	GO:0005509	calcium ion binding	0.00033706051428205	0.102819179626129	0.0143548124906002	0.244031812340204	19963	777	185	18	 	 	DSG1|DSG3|CALML3|S100A14|SMOC2|VWCE|DLL1|SVEP1|SLIT2|FREM2|GJB2|THBS4|MGP|HMCN1|MEGF6|AOC3|PLA2G4F|FBN3
GeneOntologyMolecularFunction	GO:0008092	cytoskeletal protein binding	0.000739700073076925	0.213107303161154	0.0297523807170941	0.535542852907693	19963	1123	185	22	 	 	SYNPO2|MYH11|ANK2|MAP2|SYNM|STXBP5L|SYNE1|PPP1R9A|SORBS1|JAKMIP3|JAKMIP2|MAGI2|DES|NDRG1|EGFR|UNC5C|KCNMA1|LMOD1|TNS1|CNN1|DYNC1I1|HSPB7
GeneOntologyMolecularFunction	GO:0042379	chemokine receptor binding	0.000838213493994375	0.217451888944493	0.0303589379226265	0.606866569651927	19963	79	185	5	 	 	S100A14|CXCL13|CCL2|CCL20|CCL21
GeneOntologyMolecularFunction	GO:0005298	proline:sodium symporter activity	0.000838644693995207	0.217451888944493	0.0303589379226265	0.60717875845253	19963	5	185	2	 	 	SLC38A1|SLC38A2
GeneOntologyMolecularFunction	GO:0005178	integrin binding	0.00109604898510718	0.270157200472815	0.0377172427350048	0.793539465217597	19963	171	185	7	 	 	SFRP2|LAMA5|GFRA1|THBS4|IGF1|IL1B|TNXB
GeneOntologyMolecularFunction	GO:0030021	extracellular matrix structural constituent conferring compression resistance	0.00120971706205739	0.270157200472815	0.0377172427350048	0.875835152929552	19963	23	185	3	 	 	OGN|PRELP|PODN
GeneOntologyMolecularFunction	GO:0051087	chaperone binding	0.00124453838019156	0.270157200472815	0.0377172427350048	0.901045787258691	19963	128	185	6	 	 	CFTR|CP|TFRC|TG|HSPB6|TP53
GeneOntologyMolecularFunction	GO:0005295	neutral amino acid:sodium symporter activity	0.00125029533928193	0.270157200472815	0.0377172427350048	0.905213825640115	19963	6	185	2	 	 	SLC38A1|SLC38A2
GeneOntologyMolecularFunction	GO:0008009	chemokine activity	0.00136600138906281	0.283352017348322	0.039559400227259	0.988985005681476	19963	52	185	4	 	 	CXCL13|CCL2|CCL20|CCL21
GeneOntologyMolecularFunction	GO:0048020	CCR chemokine receptor binding	0.0014669343876134	0.292585310403575	0.0408484806396963	1	19963	53	185	4	 	 	CXCL13|CCL2|CCL20|CCL21
GeneOntologyMolecularFunction	GO:0106256	hydroperoxy icosatetraenoate dehydratase activity	0.00173974645246964	0.334146850563158	0.0466509789477043	1	19963	7	185	2	 	 	CYP1B1|PTGIS
GeneOntologyBiologicalProcess	GO:0035295	tube development	2.06381472618385e-13	9.48682168952624e-09	1.04202005525022e-09	1.04202005525022e-09	20720	1880	184	51	 	 	CYP1B1|HNF1B|MYH11|SFRP1|SFRP2|DDAH1|GIPC2|DEAF1|PDGFA|ANPEP|CFTR|GATA6|CXCL13|XBP1|LAMA5|CP|CAV1|APOD|SMOC2|SSBP3|DLL1|PTGIS|ZEB2|ST14|CCNB1|HOXA3|RSPO3|CKMT1B|SLIT2|COLEC12|GJB2|THBS4|IGF1|EFNA3|MGP|EGFR|FZD5|GLI2|HSPB6|NR5A2|SMARCA4|CCL2|C3|PAX7|GREM1|CSMD1|IL1A|IL1B|TP53|HSPB7|FGFBP1
GeneOntologyBiologicalProcess	GO:0033993	response to lipid	4.63445008870833e-12	1.06516832792161e-07	1.16996692489442e-08	2.33993384978883e-08	20720	1567	184	44	 	 	CYP1B1|KRT13|SFRP1|SFRP4|PDGFA|DSG1|MAP2|CFTR|S100A14|GATA6|CXCL13|XBP1|SI|CAV1|HNF4A|ADCY5|CES2|FABP5|CCNB1|TFRC|TG|SLIT2|GJB2|KMT2D|SLC9A3|IGF1|MGP|EGFR|PRKAA2|KCNMA1|KCNMB1|AKR1C3|SMARCA4|CCL2|C3|ELN|LTF|MMP3|CCL20|CCL21|IL1A|IL1B|PLN|TP53
GeneOntologyBiologicalProcess	GO:0035239	tube morphogenesis	8.59905613614016e-12	1.31758778580917e-07	1.44722114771239e-08	4.34166344313716e-08	20720	1467	184	42	 	 	CYP1B1|HNF1B|MYH11|SFRP1|SFRP2|DDAH1|GIPC2|DEAF1|PDGFA|ANPEP|GATA6|CXCL13|XBP1|LAMA5|CAV1|APOD|SMOC2|DLL1|PTGIS|ZEB2|ST14|HOXA3|RSPO3|SLIT2|COLEC12|THBS4|IGF1|EFNA3|MGP|EGFR|FZD5|GLI2|HSPB6|SMARCA4|CCL2|C3|GREM1|CSMD1|IL1A|IL1B|TP53|FGFBP1
GeneOntologyBiologicalProcess	GO:0060429	epithelium development	1.97605959465543e-11	1.91119439762264e-07	2.09923086675419e-08	9.97712489341525e-08	20720	1979	184	49	 	 	TNIK|KRT4|KRT7|HNF1B|CDSN|KRT13|MYH11|SFRP1|SFRP2|SFRP4|DEAF1|PDGFA|CFTR|GATA6|XBP1|LAMA5|CAV1|SSBP3|DLL1|HNF4A|ZEB2|ST14|SVEP1|MAGI2|RSPO3|SLIT2|FREM2|SERPINB5|KMT2D|IGF1|OVOL1|MGP|EGFR|FZD5|GLI2|ATP2C2|NR5A2|KCNMA1|AKR1C3|SMARCA4|C3|PAX7|GREM1|CSMD1|IL1A|IL1B|TP53|HSPB7|SFN
GeneOntologyBiologicalProcess	GO:0048732	gland development	2.07885805778787e-11	1.91119439762264e-07	2.09923086675419e-08	1.04961543337709e-07	20720	851	184	31	 	 	CYP1B1|HNF1B|SFRP1|SFRP4|DEAF1|PDGFA|CFTR|GATA6|XBP1|LAMA5|CP|CAV1|DLL1|HNF4A|ZEB2|TG|HOXA3|SLIT2|SERPINB5|IGF1|NDRG1|EGFR|FZD5|GLI2|ATP2C2|MAD1L1|NR5A2|SMARCA4|CCL2|CCL21|CSMD1
GeneOntologyBiologicalProcess	GO:0072359	circulatory system development	6.69604228433895e-11	5.12999530845425e-07	5.63471958227122e-08	3.38083174936273e-07	20720	1977	184	48	 	 	CYP1B1|MYH11|SFRP1|SORBS2|SFRP2|DDAH1|GIPC2|ANK2|PDGFA|ANPEP|SYNE1|CFTR|GATA6|CXCL13|XBP1|JPH2|CAV1|APOD|SMOC2|DLL1|PTGIS|ADCY5|SVEP1|CCNB1|HOXA3|RSPO3|SLIT2|COLEC12|FREM2|THBS4|KMT2D|IGF1|EFNA3|EGFR|FZD5|GLI2|HSPB6|SMARCA4|CCL2|C3|ELN|GREM1|IL1A|IL1B|PLN|TP53|HSPB7|FGFBP1
GeneOntologyBiologicalProcess	GO:0048646	anatomical structure formation involved in morphogenesis	1.73981859553998e-10	1.14249934347335e-06	1.25490629841162e-07	8.78434408888135e-07	20720	1890	184	46	 	 	CYP1B1|HNF1B|MYH11|SFRP1|SFRP2|DDAH1|GIPC2|DEAF1|HDAC4|ANK2|PDGFA|ANPEP|GDF15|CFTR|GATA6|CXCL13|XBP1|CAV1|APOD|SMOC2|SSBP3|DLL1|PTGIS|ZEB2|ST14|PGM5|HOXA3|RSPO3|SLIT2|DES|THBS4|EFNA3|REEP6|FZD5|GLI2|HSPB6|SMARCA4|LMOD1|CCL2|C3|GREM1|IL1A|IL1B|TP53|HSPB7|FGFBP1
GeneOntologyBiologicalProcess	GO:0030334	regulation of cell migration	2.97407128638151e-10	1.70887941319787e-06	1.87701074061753e-07	1.50160859249403e-06	20720	1249	184	36	 	 	CYP1B1|SYNPO2|SFRP1|SFRP2|HDAC4|RHOD|PDGFA|CFTR|S100A14|CXCL13|XBP1|LAMA5|CAV1|APOD|SMOC2|HNF4A|MAGI2|SLIT2|THBS4|IGF1|ATP8A1|EGFR|UNC5C|AOC3|SMARCA4|PODN|CCL2|GREM1|MMP3|CCL20|MMP7|CCL21|IL1A|IL1B|TP53|FGFBP1
GeneOntologyBiologicalProcess	GO:0022612	gland morphogenesis	3.56159435702771e-10	1.81908074116183e-06	1.99805443429255e-07	1.79824899086329e-06	20720	201	184	15	 	 	HNF1B|SFRP1|SFRP4|PDGFA|XBP1|LAMA5|CP|CAV1|SLIT2|SERPINB5|IGF1|EGFR|GLI2|CCL2|CSMD1
