Category	ID	Name	PValue	QValueFDRBY	QValueFDRBH	QValueBonferroni	TotalGenes	GenesInTerm	GenesInQuery	GenesInTermInQuery	Source	URL	Genes
GeneOntologyMolecularFunction	GO:0030280	structural constituent of skin epidermis	1.42715331289274e-11	6.39300691865804e-08	9.08166603648145e-09	9.13378120251355e-09	19963	44	199	10	 	 	SPRR1A|SPRR1B|SPRR2A|SPRR2E|PI3|KRT6C|KRT4|KRT5|KRT6A|KRT6B
GeneOntologyMolecularFunction	GO:0004252	serine-type endopeptidase activity	2.83802063640045e-11	6.39300691865804e-08	9.08166603648145e-09	1.81633320729629e-08	19963	303	199	20	 	 	KLK7|KLK6|KLK10|PRSS22|PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|TMPRSS11D|KLK5|SPINK5|KLK11|PRSS27|SLPI|SERPINE1|SERPINB2|KLK8|KLK13|TMPRSS11A
GeneOntologyMolecularFunction	GO:0008236	serine-type peptidase activity	7.99071416758034e-11	1.18527119066461e-07	1.68375183278204e-08	5.11405706725141e-08	19963	321	199	20	 	 	KLK7|KLK6|KLK10|PRSS22|PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|TMPRSS11D|KLK5|SPINK5|KLK11|PRSS27|SLPI|SERPINE1|SERPINB2|KLK8|KLK13|TMPRSS11A
GeneOntologyMolecularFunction	GO:0017171	serine hydrolase activity	1.05234489548878e-10	1.18527119066461e-07	1.68375183278204e-08	6.73500733112817e-08	19963	326	199	20	 	 	KLK7|KLK6|KLK10|PRSS22|PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|TMPRSS11D|KLK5|SPINK5|KLK11|PRSS27|SLPI|SERPINE1|SERPINB2|KLK8|KLK13|TMPRSS11A
GeneOntologyMolecularFunction	GO:0005509	calcium ion binding	1.99002214297575e-10	1.79311244818327e-07	2.54722834300896e-08	1.27361417150448e-07	19963	777	199	30	 	 	DCHS2|REG4|S100A14|S100A2|S100A7|S100A8|S100A9|S100A12|FREM2|S100P|GJB2|FBN2|DHH|BRAF|CRNN|EEF2K|PLA2G4F|DSG1|DSG3|ANXA1|DUOX2|EDIL3|SYT10|TGM3|S100A7A|THBS4|SCUBE3|EGFLAM|CDH1|FBN3
GeneOntologyMolecularFunction	GO:0004175	endopeptidase activity	1.13030179620021e-09	8.48716779410568e-07	1.20565524928023e-07	7.23393149568136e-07	19963	685	199	27	 	 	KLK7|KLK6|KLK10|PRSS22|PI3|SERPINB13|SERPINB3|SERPINB4|UCHL1|A2ML1|TMPRSS11D|ECEL1|KLK5|SPINK5|KLK11|CLCA4|SFRP2|CASP7|CLCA2|PRSS27|SLPI|SERPINE1|SERPINB2|KLK8|CSTA|KLK13|TMPRSS11A
GeneOntologyMolecularFunction	GO:0008233	peptidase activity	2.34636118401445e-09	1.51013734116368e-06	2.14524451109892e-07	1.50167115776925e-06	19963	916	199	31	 	 	KLK7|KLK6|MAL|KLK10|PRSS22|BAP1|PI3|SERPINB13|DHH|SERPINB3|SERPINB4|UCHL1|A2ML1|TMPRSS11D|ECEL1|KLK5|SPINK5|KLK11|CLCA4|SFRP2|FN1|CASP7|CLCA2|PRSS27|SLPI|SERPINE1|SERPINB2|KLK8|CSTA|KLK13|TMPRSS11A
GeneOntologyMolecularFunction	GO:0005198	structural molecule activity	5.07013549471816e-09	2.8552832633185e-06	4.05610839577453e-07	3.24488671661963e-06	19963	892	199	30	 	 	MYH11|MAL|SPRR1A|SPRR1B|SPRR2A|SPRR2E|SPRR3|LAMA1|TUBA1B|DES|PI3|FBN2|KRT6C|MUC17|MALL|KRT4|KRT5|KRT6A|KRT6B|COL10A1|KRT13|COL11A1|KRT14|KRT16|FN1|EDIL3|TGM3|THBS4|RIMS2|FBN3
GeneOntologyMolecularFunction	GO:0048306	calcium-dependent protein binding	5.91719480918352e-09	2.96205405109676e-06	4.20778297541939e-07	3.78700467787746e-06	19963	102	199	11	 	 	S100A14|CPLX2|S100A2|S100A7|S100A8|S100A9|S100A12|S100P|CRNN|ANXA1|S100A7A
GeneOntologyMolecularFunction	GO:0050786	RAGE receptor binding	2.59195235822622e-07	0.000116774128746216	1.65884950926478e-05	0.000165884950926478	19963	15	199	5	 	 	S100A7|S100A8|S100A9|S100A12|S100A7A
GeneOntologyMolecularFunction	GO:0061134	peptidase regulator activity	3.84579995300226e-07	0.000157511992638143	2.23755633629223e-05	0.000246131196992145	19963	261	199	14	 	 	MAL|PRSS22|PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|SPINK5|SFRP2|FN1|SLPI|SERPINE1|SERPINB2|CSTA
GeneOntologyMolecularFunction	GO:0004867	serine-type endopeptidase inhibitor activity	1.15702367254892e-06	0.000434390800920909	6.1707929202609e-05	0.000740495150431308	19963	106	199	9	 	 	PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|SPINK5|SLPI|SERPINE1|SERPINB2
GeneOntologyMolecularFunction	GO:0005200	structural constituent of cytoskeleton	6.31656954944922e-06	0.0021890594242326	0.000310969577819039	0.0040426045116475	19963	130	199	9	 	 	SPRR1A|SPRR1B|TUBA1B|DES|KRT5|KRT6A|KRT6B|KRT14|KRT16
GeneOntologyMolecularFunction	GO:0035325	Toll-like receptor binding	9.15020648285803e-06	0.00275672412324667	0.000391609897511165	0.00585613214902914	19963	29	199	5	 	 	CEACAM5|CEACAM7|CEACAM6|S100A8|S100A9
GeneOntologyMolecularFunction	GO:0061135	endopeptidase regulator activity	9.17835697291793e-06	0.00275672412324667	0.000391609897511165	0.00587414846266747	19963	211	199	11	 	 	PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|SPINK5|SFRP2|SLPI|SERPINE1|SERPINB2|CSTA
GeneOntologyMolecularFunction	GO:0004866	endopeptidase inhibitor activity	2.96018386118215e-05	0.00833524414089526	0.00118407354447286	0.0189451767115658	19963	197	199	10	 	 	PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|SPINK5|SLPI|SERPINE1|SERPINB2|CSTA
GeneOntologyMolecularFunction	GO:0030414	peptidase inhibitor activity	4.32754530323715e-05	0.0114686506211849	0.00162919352592457	0.0276962899407178	19963	206	199	10	 	 	PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|SPINK5|SLPI|SERPINE1|SERPINB2|CSTA
GeneOntologyMolecularFunction	GO:0005102	signaling receptor binding	4.7800704516148e-05	0.0119641379930224	0.00169958060501859	0.0305924508903347	19963	1813	199	36	 	 	GABRB1|CMTM3|EREG|CEACAM5|PDGFA|ABCA12|S100A14|LAMA1|CEACAM7|CEACAM6|EPS8L1|HNF4A|PTK6|S100A7|S100A8|S100A9|S100A12|FBN2|DHH|CXCL17|UCHL1|PXN|JAKMIP1|SFRP2|FN1|ANXA1|EDIL3|TG|S100A7A|THBS4|SERPINE1|SCUBE3|IL1A|LYN|IL1RN|EPHA7
GeneOntologyMolecularFunction	GO:0051861	glycolipid binding	0.000125005174118796	0.0296410790401072	0.00421070060189627	0.0800033114360291	19963	49	199	5	 	 	CEACAM5|LAMA1|CEACAM7|CEACAM6|LYN
GeneOntologyMolecularFunction	GO:0005201	extracellular matrix structural constituent	0.000153433787681488	0.0345629363515753	0.00490988120580761	0.0981976241161523	19963	195	199	9	 	 	LAMA1|FBN2|MUC17|COL10A1|COL11A1|FN1|EDIL3|THBS4|FBN3
GeneOntologyMolecularFunction	GO:0050544	arachidonic acid binding	0.000327522776090672	0.0702654501256116	0.00998164650942999	0.20961457669803	19963	14	199	3	 	 	HNF4A|S100A8|S100A9
GeneOntologyMolecularFunction	GO:0008289	lipid binding	0.000404624196489887	0.0710815913265409	0.0100975844697632	0.258959485753528	19963	996	199	22	 	 	MAL|CEACAM5|SPRR2A|SPRR2E|LAMA1|CEACAM7|PAQR5|CEACAM6|HNF4A|FABP5|S100A8|S100A9|SULT2B1|AKT1|PLA2G4F|ANXA1|LCN2|CRABP2|SYT10|LYN|SDCBP2|HDLBP
GeneOntologyMolecularFunction	GO:0050542	icosanoid binding	0.000406403553721091	0.0710815913265409	0.0100975844697632	0.260098274381498	19963	15	199	3	 	 	HNF4A|S100A8|S100A9
GeneOntologyMolecularFunction	GO:0050543	icosatetraenoic acid binding	0.000406403553721091	0.0710815913265409	0.0100975844697632	0.260098274381498	19963	15	199	3	 	 	HNF4A|S100A8|S100A9
GeneOntologyMolecularFunction	GO:0005130	granulocyte colony-stimulating factor receptor binding	0.000406403553721091	0.0710815913265409	0.0100975844697632	0.260098274381498	19963	15	199	3	 	 	CEACAM5|CEACAM7|CEACAM6
GeneOntologyMolecularFunction	GO:0070851	growth factor receptor binding	0.00041021436908413	0.0710815913265409	0.0100975844697632	0.262537196213843	19963	177	199	8	 	 	EREG|CEACAM5|PDGFA|CEACAM7|CEACAM6|IL1A|LYN|IL1RN
GeneOntologyMolecularFunction	GO:0002020	protease binding	0.000493664859912762	0.0810142508173293	0.0115085808521723	0.315945510344167	19963	182	199	8	 	 	SERPINB13|SERPINB3|SERPINB4|A2ML1|FN1|LCN2|SERPINE1|CSTA
