Category	ID	Name	PValue	QValueFDRBY	QValueFDRBH	QValueBonferroni	TotalGenes	GenesInTerm	GenesInQuery	GenesInTermInQuery	Source	URL	Genes
GeneOntologyMolecularFunction	GO:0030280	structural constituent of skin epidermis	3.53771226143296e-12	1.29289505139129e-08	1.88560063534377e-09	1.88560063534377e-09	19963	44	173	10	 	 	KRT5|KRT6A|KRT6B|SPRR1A|SPRR1B|SPRR2A|SPRR2E|PI3|KRT6C|PKP1
GeneOntologyMolecularFunction	GO:0005198	structural molecule activity	1.59563334311243e-10	2.91570696073144e-07	4.25236285939463e-08	8.50472571878926e-08	19963	892	173	30	 	 	CLDN18|KRT5|KRT6A|KRT6B|FRAS1|MYH11|KRT14|COL17A1|KRT16|ANK2|KRT17|ABI3BP|SPRR1A|SPRR1B|SPRR2A|SPRR2E|SPRR3|CLDN7|CLDN10|TUBA1B|DES|PI3|THBS4|KRT6C|PKP1|MYOM2|ELN|MUC6|TNXB|FBN3
GeneOntologyMolecularFunction	GO:0005509	calcium ion binding	7.29404279607588e-10	8.88562168503684e-07	1.29590827010282e-07	3.88772481030844e-07	19963	777	173	27	 	 	TPO|VSNL1|DSC2|DSC3|DSG1|DSG3|CALML3|S100A14|PCDHA12|ANXA8|SMOC2|VWCE|S100A2|S100A7|S100A8|S100A9|S100A12|S100A7A|GJB2|THBS4|FAT2|BRAF|PLCH2|EEF2K|CDH3|CDH4|FBN3
GeneOntologyMolecularFunction	GO:0005200	structural constituent of cytoskeleton	1.45319180235166e-09	1.32771149201789e-06	1.93637807663359e-07	7.74551230653435e-07	19963	130	173	12	 	 	KRT5|KRT6A|KRT6B|KRT14|KRT16|ANK2|KRT17|SPRR1A|SPRR1B|TUBA1B|DES|MYOM2
GeneOntologyMolecularFunction	GO:0050786	RAGE receptor binding	1.29122008608617e-07	9.43780576932307e-05	1.37644061176785e-05	6.88220305883927e-05	19963	15	173	5	 	 	S100A7|S100A8|S100A9|S100A12|S100A7A
GeneOntologyMolecularFunction	GO:0005243	gap junction channel activity	2.12953386934556e-06	0.0012971018170237	0.000189173592060197	0.00113504155236118	19963	25	173	5	 	 	GJB4|GJB6|GJB2|GJB3|GJB5
GeneOntologyMolecularFunction	GO:0022829	wide pore channel activity	2.68511448301331e-05	0.013729639077815	0.00200237568705284	0.0143116601944609	19963	41	173	5	 	 	GJB4|GJB6|GJB2|GJB3|GJB5
GeneOntologyMolecularFunction	GO:0048306	calcium-dependent protein binding	3.00544193178663e-05	0.013729639077815	0.00200237568705284	0.0160190054964227	19963	102	173	7	 	 	S100A14|S100A2|S100A7|S100A8|S100A9|S100A12|S100A7A
GeneOntologyMolecularFunction	GO:0050839	cell adhesion molecule binding	0.000238487965557871	0.0885132610665685	0.0129090649023575	0.127114085642345	19963	600	173	15	 	 	DSC2|SRC|CLDN7|TRIM29|GFRA1|PROM1|THBS4|IGF1|PXN|PKP1|LYN|CDH3|CDH4|TNXB|SFN
GeneOntologyMolecularFunction	GO:0030295	protein kinase activator activity	0.000242196339631472	0.0885132610665685	0.0129090649023575	0.129090649023575	19963	142	173	7	 	 	CDKN1A|EREG|RICTOR|AREG|IGF1|LTF|GPRC5B
GeneOntologyMolecularFunction	GO:0005201	extracellular matrix structural constituent	0.000307215366691197	0.0950896726522188	0.0138681903820969	0.163745790446408	19963	195	173	8	 	 	FRAS1|COL17A1|ABI3BP|THBS4|ELN|MUC6|TNXB|FBN3
GeneOntologyMolecularFunction	GO:0004252	serine-type endopeptidase activity	0.000322449433477672	0.0950896726522188	0.0138681903820969	0.171865548043599	19963	303	173	10	 	 	KLK6|KLK10|PI3|SERPINB5|SERPINB13|SERPINB3|SERPINB2|KLK8|LTF|KLK5
GeneOntologyMolecularFunction	GO:0019209	kinase activator activity	0.000338248545904803	0.0950896726522188	0.0138681903820969	0.18028647496726	19963	150	173	7	 	 	CDKN1A|EREG|RICTOR|AREG|IGF1|LTF|GPRC5B
GeneOntologyMolecularFunction	GO:0019887	protein kinase regulator activity	0.000384149356596252	0.10027965723033	0.0146251147904144	0.204751607065802	19963	254	173	9	 	 	CDKN1A|EREG|RICTOR|AREG|IGF1|CCNA1|LTF|GPRC5B|SFN
GeneOntologyMolecularFunction	GO:0030414	peptidase inhibitor activity	0.000443293585970344	0.108004277201525	0.0157516987548129	0.236275481322193	19963	206	173	8	 	 	PI3|SERPINB5|SERPINB13|GPC3|SERPINB3|SERPINB2|CSTA|LTF
